ExportDate,EquipmentID,Cycle,Timestamp,Sensor_2,Sensor_3,Sensor_4,Sensor_7,Sensor_8,Sensor_9,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_17,LatentZ1,LatentZ2,NearestDistance,PredictedStatus,IsWarning,WorkOrder,MaintenanceCost
2026-07-03,ENG-058,123,2026-01-06 03:00:00,643.1,1588.86,1408.19,553.4,2388.09,9049.4,47.35,521.7,2388.11,8129.54,8.4076,392.0,0.032848,-0.330134,0.002216,Healthy,0,WO639060,1765.76
2026-07-03,ENG-058,124,2026-01-06 04:00:00,643.13,1591.53,1406.78,553.33,2388.12,9051.04,47.34,521.52,2388.09,8126.1,8.4349,392.0,0.03375,-0.039522,,Healthy,0,WO676568,1855.4
2026-07-03,ENG-058,125,2026-01-06 05:00:00,642.25,1587.88,1404.17,552.5,2388.11,9053.48,47.38,521.89,2388.11,8131.26,8.4226,394.0,0.058569,-0.201956,0.001992,Healthy,0,WO653878,2794.74
2026-07-03,ENG-058,126,2026-01-06 06:00:00,641.88,1589.98,1404.39,553.38,2388.08,9047.06,47.43,521.48,2388.11,8133.05,8.4381,395.0,0.045393,-0.223159,0.003079,Healthy,0,WO599188,2147.2
2026-07-03,ENG-058,127,2026-01-06 07:00:00,642.68,1595.25,1406.72,553.23,2388.12,9050.16,47.46,521.42,2388.1,8128.11,8.4179,393.0,0.047137,-0.090646,0.001705,Healthy,0,WO538174,436.99
2026-07-03,ENG-058,128,2026-01-06 08:00:00,642.91,1582.42,1405.34,553.33,2388.14,9056.43,47.42,521.6,2388.07,8132.93,8.4215,393.0,0.036163,-0.261004,0.001221,Healthy,0,WO660376,2480.49
2026-07-03,ENG-058,129,2026-01-06 09:00:00,642.56,1579.47,1402.34,553.86,2388.13,9045.83,47.51,521.19,2388.1,8131.45,8.4679,393.0,0.032108,-0.233341,0.00232,Healthy,0,WO303227,1066.95
2026-07-03,ENG-058,130,2026-01-06 10:00:00,642.8,1592.86,1413.59,553.29,2388.12,9053.77,47.54,521.3,2388.09,8133.94,8.4332,394.0,0.020143,0.147337,0.003267,Healthy,0,WO618549,2478.56
2026-07-03,ENG-058,131,2026-01-06 11:00:00,642.73,1587.92,1404.71,553.95,2388.12,9056.54,47.39,521.17,2388.17,8131.47,8.4407,393.0,0.026262,-0.027005,0.001601,Healthy,0,WO492163,2042.47
2026-07-03,ENG-058,132,2026-01-06 12:00:00,642.61,1590.32,1407.41,553.86,2388.11,9042.46,47.64,520.93,2388.14,8129.19,8.4432,393.0,-0.014494,0.142262,0.005136,Healthy,0,WO806334,130.22
2026-07-03,ENG-058,133,2026-01-06 13:00:00,642.35,1587.59,1410.86,553.65,2388.09,9054.86,47.43,521.7,2388.1,8134.18,8.4243,393.0,0.044609,-0.212594,0.003591,Healthy,0,WO506724,2219.95
2026-07-03,ENG-058,134,2026-01-06 14:00:00,643.01,1589.17,1409.7,553.6,2388.09,9044.87,47.57,521.52,2388.09,8137.93,8.4636,393.0,0.036627,0.035161,0.001114,Healthy,0,WO755146,1867.93
2026-07-03,ENG-058,135,2026-01-06 15:00:00,642.57,1588.28,1405.28,552.99,2388.09,9050.47,47.39,521.5,2388.07,8137.61,8.4526,392.0,0.05188,-0.215683,0.002175,Healthy,0,WO387653,
2026-07-03,ENG-058,136,2026-01-06 16:00:00,643.17,1591.0,1407.67,553.44,2388.12,9048.93,47.6,521.52,2388.1,8129.98,8.4581,393.0,0.019435,0.15873,0.000746,Healthy,0,WO159570,1444.47
2026-07-03,ENG-058,137,2026-01-06 17:00:00,642.23,1588.5,1404.04,553.65,2388.1,9056.42,47.48,521.33,2388.07,8128.04,8.4385,394.0,0.030042,-0.015344,0.003199,Healthy,0,WO198181,994.65
2026-07-03,ENG-058,138,2026-01-06 18:00:00,642.56,1600.99,1406.64,553.69,2388.08,9055.05,47.72,521.82,2388.11,8136.0,8.414,393.0,0.055396,0.152808,0.0024,Warning,1,WO869336,10592.96
2026-07-03,ENG-058,139,2026-01-06 19:00:00,642.76,1590.42,1411.18,553.41,2388.12,9048.91,47.54,521.21,2388.11,8132.63,8.4255,392.0,0.035302,-0.034032,0.000518,Healthy,0,WO925920,116.13
2026-07-03,ENG-058,140,2026-01-06 20:00:00,642.6,1589.23,1411.54,553.24,2388.12,9052.35,47.39,521.73,2388.18,8125.72,8.4014,394.0,0.010804,0.034095,0.00567,Healthy,0,WO191199,1391.18
2026-07-03,ENG-058,141,2026-01-06 21:00:00,642.97,1581.96,1405.64,553.14,2388.1,9051.08,47.36,521.01,2388.08,8133.39,8.4304,395.0,0.008431,0.134005,0.00263,Healthy,0,WO498673,1458.35
2026-07-03,ENG-058,142,2026-01-06 22:00:00,642.88,1585.08,1408.04,553.46,2388.11,9052.07,47.56,521.75,2388.14,8134.28,8.4536,392.0,0.041853,0.000882,0.000529,Healthy,0,WO610372,
2026-07-03,ENG-058,143,2026-01-06 23:00:00,642.31,1592.77,1413.06,553.12,2388.12,9042.72,47.56,521.6,2388.07,8131.45,8.4414,393.0,0.018791,0.047781,0.002447,Warning,1,WO646906,13745.61
2026-07-03,ENG-058,144,2026-01-07 00:00:00,642.77,1589.06,1405.77,553.15,2388.15,9054.58,47.45,521.35,2388.13,8129.52,8.4176,393.0,0.024562,0.016308,0.001364,Healthy,0,WO820170,2735.33
2026-07-03,ENG-058,145,2026-01-07 01:00:00,643.15,1586.47,1408.95,553.74,2388.12,9046.08,47.45,520.75,2388.13,8131.73,8.4506,394.0,-0.031247,0.290657,,Healthy,0,WO672045,
2026-07-03,ENG-058,146,2026-01-07 02:00:00,642.64,1590.99,1406.34,553.37,2388.12,9050.92,47.56,520.74,2388.16,8130.78,8.4372,394.0,-0.000821,0.16734,0.002801,Healthy,0,WO809885,1930.03
2026-07-03,ENG-058,147,2026-01-07 03:00:00,643.12,1592.46,1414.8,553.19,2388.09,9057.57,47.48,521.28,2388.08,8135.11,8.4552,393.0,0.028897,0.24311,0.003463,Healthy,0,WO986601,1475.43
2026-07-03,ENG-058,148,2026-01-07 04:00:00,642.61,1590.49,1410.13,553.01,2388.12,9050.53,47.74,521.43,2388.14,8136.68,8.4525,393.0,0.009422,0.31445,0.001373,Healthy,0,WO326153,428.78
2026-07-03,ENG-058,149,2026-01-07 05:00:00,642.88,1590.85,1409.68,553.21,2388.13,9053.04,47.73,521.35,2388.18,8135.82,8.4466,393.0,0.024025,0.165842,0.002664,Healthy,0,WO395996,2654.32
2026-07-03,ENG-058,150,2026-01-07 06:00:00,642.63,1587.46,1407.6,553.14,2388.13,9054.02,47.53,520.72,2388.15,8128.31,8.4531,394.0,-0.022538,0.31839,0.002216,Healthy,0,WO928239,2476.51
2026-07-03,ENG-058,151,2026-01-07 07:00:00,642.81,1589.59,1418.46,552.41,2388.11,9053.53,47.56,521.41,2388.13,8131.77,8.4557,394.0,-0.00684,0.419226,0.001899,Warning,1,WO628571,15855.01
2026-07-03,ENG-058,152,2026-01-07 08:00:00,643.23,1592.6,1412.54,553.93,2388.12,9057.01,47.56,521.59,2388.13,8130.57,8.4691,394.0,-0.004136,0.357401,0.00205,Healthy,0,WO104141,1335.63
2026-07-03,ENG-058,153,2026-01-07 09:00:00,643.4,1591.91,1408.33,553.31,2388.14,9051.36,47.45,521.56,2388.12,8132.49,8.4235,392.0,0.024055,0.137923,0.002133,Healthy,0,WO891871,2402.65
2026-07-03,ENG-058,154,2026-01-07 10:00:00,642.88,1582.29,1416.26,552.78,2388.15,9055.08,47.68,521.5,2388.12,8132.33,8.4747,395.0,-0.022385,0.460755,0.004682,Warning,1,WO166693,1760.18
2026-07-03,ENG-058,155,2026-01-07 11:00:00,642.65,1591.5,1404.6,553.58,2388.13,9055.86,47.57,520.8,2388.16,8136.98,8.452,394.0,0.01059,0.20628,0.002431,Healthy,0,WO191145,
2026-07-03,ENG-058,156,2026-01-07 12:00:00,642.86,1592.31,1409.53,553.26,2388.12,9061.75,47.69,520.97,2388.14,8135.2,8.4761,393.0,0.020972,0.307106,0.001368,Healthy,0,WO324534,2265.29
2026-07-03,ENG-058,157,2026-01-07 13:00:00,642.44,1595.49,1412.7,553.15,2388.17,9052.19,47.68,520.78,2388.19,8133.42,8.4333,394.0,-0.032178,0.456291,,Healthy,0,WO812342,1030.42
2026-07-03,ENG-058,158,2026-01-07 14:00:00,642.55,1587.61,1415.31,553.25,2388.12,9047.39,47.58,520.96,2388.09,8133.66,8.4632,393.0,-0.012078,0.286394,0.000863,Healthy,0,WO717325,2192.33
2026-07-03,ENG-058,159,2026-01-07 15:00:00,642.16,1590.25,1416.97,552.67,2388.15,9045.22,47.52,521.78,2388.16,8135.11,8.4467,392.0,0.022398,0.107519,0.00257,Healthy,0,WO776665,1055.86
2026-07-03,ENG-058,160,2026-01-07 16:00:00,642.44,1597.07,1415.44,553.41,2388.14,9058.69,47.79,521.13,2388.11,8129.68,8.4456,392.0,-0.011307,0.438435,0.003997,Healthy,0,WO887576,1694.74
2026-07-03,ENG-058,161,2026-01-07 17:00:00,642.68,1593.8,1410.08,552.98,2388.16,9058.64,47.78,521.11,2388.11,8132.6,8.4449,392.0,0.01336,0.279557,0.001392,Warning,1,WO959537,
2026-07-03,ENG-058,162,2026-01-07 18:00:00,642.99,1596.84,1416.73,552.51,2388.19,9051.59,47.57,521.28,2388.14,8128.18,8.4698,393.0,-0.027854,0.575318,0.001021,Warning,1,WO262875,4504.76
2026-07-03,ENG-058,163,2026-01-07 19:00:00,642.48,1588.92,1419.2,553.51,2388.07,9066.65,47.66,521.05,2388.21,8132.72,8.4876,394.0,0.00434,0.41765,0.005607,Warning,1,WO126068,2460.01
2026-07-03,ENG-058,164,2026-01-07 20:00:00,643.01,1593.68,1412.96,552.98,2388.16,9055.64,47.63,521.31,2388.07,8136.42,8.4162,393.0,0.021229,0.263271,0.001798,Healthy,0,WO722009,2849.55
2026-07-03,ENG-058,165,2026-01-07 21:00:00,642.84,1594.36,1408.19,552.67,2388.11,9056.11,47.42,521.37,2388.13,8131.68,8.4446,394.0,0.018374,0.307004,0.002077,Healthy,0,WO803731,1057.37
2026-07-03,ENG-058,166,2026-01-07 22:00:00,642.91,1592.48,1407.3,553.48,2388.18,9054.19,47.69,520.99,2388.12,8129.12,8.4612,394.0,-0.038834,0.50238,,Healthy,0,WO103098,
2026-07-03,ENG-058,167,2026-01-07 23:00:00,642.7,1602.51,1413.36,551.85,2388.1,9051.84,47.82,521.03,2388.15,8129.93,8.4819,393.0,-0.012221,0.716121,0.003646,Warning,1,WO323461,9719.2
2026-07-03,ENG-058,168,2026-01-08 00:00:00,643.02,1585.79,1418.32,552.9,2388.16,9055.57,47.76,520.85,2388.13,8134.26,8.4811,395.0,-0.049148,0.640996,0.00461,Warning,1,WO882822,11078.84
2026-07-03,ENG-058,169,2026-01-08 01:00:00,643.23,1595.68,1414.28,552.7,2388.09,9054.73,47.69,520.74,2388.16,8138.61,8.4375,392.0,-0.009787,0.588942,0.002794,Healthy,0,WO231536,251.69
2026-07-03,ENG-058,170,2026-01-08 02:00:00,642.77,1594.41,1409.01,553.03,2388.16,9057.71,47.7,521.32,2388.2,8138.33,8.5051,394.0,-0.008335,0.545557,0.005027,Healthy,0,WO535666,598.08
2026-07-03,ENG-058,171,2026-01-08 03:00:00,642.53,1596.02,1415.29,553.02,2388.17,9059.35,47.7,520.64,2388.18,8136.85,8.4346,393.0,-0.018156,0.479455,0.00316,Warning,1,WO849105,21927.71
2026-07-03,ENG-058,172,2026-01-08 04:00:00,643.03,1592.31,1421.27,552.89,2388.12,9055.44,47.83,520.93,2388.15,8138.41,8.4626,393.0,-0.010944,0.539051,0.000244,Healthy,0,WO689292,2374.58
2026-07-03,ENG-058,173,2026-01-08 05:00:00,642.64,1593.56,1418.24,552.56,2388.18,9053.99,47.65,520.99,2388.2,8130.31,8.4914,394.0,-0.049723,0.670361,0.003974,Warning,1,WO805448,1325.62
2026-07-03,ENG-058,174,2026-01-08 06:00:00,642.84,1590.42,1412.78,553.26,2388.14,9063.39,47.84,521.18,2388.17,8134.17,8.427,395.0,-0.004655,0.393949,,Warning,1,WO422416,8355.32
2026-07-03,ENG-058,175,2026-01-08 07:00:00,643.47,1592.83,1419.21,551.99,2388.2,9049.18,47.71,520.81,2388.16,8131.13,8.4813,394.0,-0.216366,0.934994,0.004974,Warning,1,WO873882,13027.25
2026-07-03,ENG-058,176,2026-01-08 08:00:00,643.01,1596.72,1418.42,553.07,2388.24,9058.12,47.78,521.2,2388.2,8128.82,8.497,392.0,-0.107689,0.874037,0.00379,Warning,1,WO522599,5183.72
2026-07-03,ENG-059,64,2026-01-03 16:00:00,642.43,1578.65,1398.04,554.11,2388.03,9057.37,47.34,522.32,2388.0,8141.34,8.3888,391.0,0.045965,-1.074517,0.002072,Healthy,0,WO910808,2802.84
2026-07-03,ENG-059,65,2026-01-03 17:00:00,642.06,1585.74,1395.6,554.69,2388.03,9051.14,47.24,521.98,2388.04,8140.16,8.4487,390.0,0.030767,-1.012339,0.001196,Healthy,0,WO569428,1920.34
2026-07-03,ENG-059,66,2026-01-03 18:00:00,642.25,1585.21,1406.96,554.56,2388.05,9061.7,47.12,522.33,2388.03,8134.46,8.4097,393.0,0.005628,-0.934618,0.001359,Healthy,0,WO882721,831.33
2026-07-03,ENG-059,67,2026-01-03 19:00:00,641.7,1586.3,1400.26,554.33,2388.02,9056.34,47.25,522.76,2388.02,8139.72,8.3956,391.0,0.046376,-1.146285,0.000977,Healthy,0,WO856693,1235.17
2026-07-03,ENG-059,68,2026-01-03 20:00:00,642.05,1589.14,1400.23,554.68,2388.0,9054.4,47.12,522.32,2388.02,8134.36,8.4033,394.0,0.009077,-0.982072,0.000546,Healthy,0,WO805706,2966.94
2026-07-03,ENG-059,69,2026-01-03 21:00:00,642.01,1586.77,1396.74,554.96,2388.07,9059.84,47.22,522.24,2388.08,8139.61,8.3988,392.0,0.018656,-1.137134,0.001337,Healthy,0,WO203069,546.69
2026-07-03,ENG-059,70,2026-01-03 22:00:00,642.41,1588.33,1396.52,555.02,2387.99,9055.0,47.18,522.34,2388.04,8146.21,8.3701,391.0,-0.005296,-2.633394,0.004312,Healthy,0,WO746110,2011.1
2026-07-03,ENG-059,71,2026-01-03 23:00:00,642.45,1592.32,1405.8,554.93,2388.03,9051.73,47.1,522.16,2388.02,8133.43,8.3957,391.0,0.041054,-2.637442,0.001691,Healthy,0,WO972533,788.67
2026-07-03,ENG-059,72,2026-01-04 00:00:00,641.94,1591.19,1397.23,553.81,2387.99,9058.3,47.26,522.46,2388.01,8141.25,8.3723,391.0,0.048441,-1.141668,0.000345,Healthy,0,WO627163,1084.02
2026-07-03,ENG-059,73,2026-01-04 01:00:00,642.39,1587.82,1399.03,554.8,2388.02,9053.92,47.13,522.53,2387.99,8140.47,8.4305,393.0,0.035411,-1.002095,0.001465,Healthy,0,WO524841,2851.86
2026-07-03,ENG-059,74,2026-01-04 02:00:00,641.92,1589.72,1399.41,554.98,2388.04,9048.42,47.38,522.24,2388.03,8139.69,8.461,392.0,0.030947,-0.952774,0.000244,Healthy,0,WO145044,536.82
2026-07-03,ENG-059,75,2026-01-04 03:00:00,641.94,1589.27,1401.58,554.54,2388.02,9058.25,47.32,522.23,2387.98,8138.26,8.4345,392.0,0.046726,-0.965725,0.001601,Healthy,0,WO942420,
2026-07-03,ENG-059,76,2026-01-04 04:00:00,642.01,1588.96,1397.13,554.36,2388.03,9056.5,47.2,522.42,2388.04,8143.18,8.4166,393.0,0.021676,-0.94784,0.001007,Healthy,0,WO136754,122.15
2026-07-03,ENG-059,77,2026-01-04 05:00:00,642.1,1582.83,1401.25,554.1,2388.01,9056.54,47.13,521.97,2388.04,8140.79,8.3722,393.0,0.006701,-0.9968,0.00304,Healthy,0,WO681526,1678.58
2026-07-03,ENG-059,78,2026-01-04 06:00:00,641.46,1583.12,1401.5,554.55,2388.05,9058.81,47.24,522.28,2388.02,8143.83,8.4223,391.0,-0.017694,-2.604814,0.00458,Healthy,0,WO556564,2717.62
2026-07-03,ENG-059,79,2026-01-04 07:00:00,642.32,1579.46,1406.19,553.92,2388.05,9063.06,47.28,522.07,2388.02,8140.81,8.3867,391.0,0.026325,-0.950018,,Healthy,0,WO638881,1633.09
2026-07-03,ENG-059,80,2026-01-04 08:00:00,641.81,1585.2,1392.6,553.76,2388.02,9053.48,47.34,521.91,2388.04,8133.97,8.4114,391.0,0.028319,-0.981642,0.002429,Healthy,0,WO141195,2337.02
2026-07-03,ENG-059,81,2026-01-04 09:00:00,642.0,1590.73,1407.05,554.77,2387.98,9057.08,47.44,522.61,2388.04,8134.42,8.3942,390.0,0.019021,-0.986176,0.003347,Healthy,0,WO686443,286.31
2026-07-03,ENG-059,82,2026-01-04 10:00:00,642.0,1579.73,1399.29,554.38,2388.01,9058.19,47.18,522.24,2388.0,8134.28,8.3813,391.0,0.027652,-1.182625,0.003049,Healthy,0,WO153992,2027.55
2026-07-03,ENG-059,83,2026-01-04 11:00:00,642.47,1593.71,1396.01,554.0,2388.04,9061.2,47.33,521.36,2388.04,8139.51,8.4072,392.0,0.034236,-0.641632,0.001945,Healthy,0,WO529026,1016.27
2026-07-03,ENG-059,84,2026-01-04 12:00:00,642.13,1586.68,1394.96,554.36,2388.03,9060.14,47.2,522.35,2388.05,8139.1,8.3723,392.0,0.029168,-1.131581,0.001544,Healthy,0,WO694040,916.69
2026-07-03,ENG-059,85,2026-01-04 13:00:00,641.87,1575.95,1396.29,554.61,2388.02,9056.78,47.34,522.1,2388.04,8139.41,8.4426,392.0,0.02853,-1.043308,,Healthy,0,WO453402,2976.55
2026-07-03,ENG-059,86,2026-01-04 14:00:00,642.51,1579.28,1399.27,554.22,2388.07,9064.47,47.34,523.1,2388.05,8138.23,8.3988,392.0,0.031701,-0.989205,0.000646,Healthy,0,WO908185,224.84
2026-07-03,ENG-059,87,2026-01-04 15:00:00,642.04,1592.98,1405.42,553.77,2388.0,9057.65,47.2,522.41,2388.04,8140.17,8.3873,393.0,0.019108,-1.025066,0.001196,Healthy,0,WO703644,2077.05
2026-07-03,ENG-059,88,2026-01-04 16:00:00,642.0,1590.1,1405.74,554.06,2388.03,9053.52,47.39,522.16,2388.06,8135.44,8.4154,393.0,0.034495,-0.643839,0.001495,Healthy,0,WO643876,2661.85
2026-07-03,ENG-059,89,2026-01-04 17:00:00,642.67,1580.44,1395.16,553.93,2388.03,9056.64,47.45,521.66,2388.07,8139.22,8.4201,394.0,0.015833,-0.757303,0.002316,Healthy,0,WO136462,2908.61
2026-07-03,ENG-059,90,2026-01-04 18:00:00,641.85,1582.8,1395.43,554.59,2388.06,9056.99,47.23,522.08,2388.06,8142.36,8.4392,392.0,0.019605,-1.036303,0.001092,Healthy,0,WO761821,
2026-07-03,ENG-059,91,2026-01-04 19:00:00,642.52,1589.25,1396.86,554.08,2388.04,9060.5,47.34,522.15,2388.06,8136.58,8.4272,392.0,0.025024,-0.879434,0.001891,Healthy,0,WO581161,756.94
2026-07-03,ENG-059,92,2026-01-04 20:00:00,642.02,1585.11,1405.97,553.64,2388.0,9052.77,47.15,521.82,2388.04,8142.07,8.4307,392.0,0.017228,-0.888121,0.003563,Healthy,0,WO358508,2574.52
2026-07-03,ENG-059,93,2026-01-04 21:00:00,642.42,1585.84,1403.0,554.22,2388.08,9059.27,47.39,521.91,2388.06,8138.22,8.4105,392.0,0.030301,-0.607992,0.002555,Healthy,0,WO623108,576.73
2026-07-03,ENG-059,94,2026-01-04 22:00:00,642.18,1584.24,1401.21,553.72,2388.0,9055.0,47.08,521.78,2388.05,8140.39,8.4267,390.0,0.018417,-1.005476,0.000488,Healthy,0,WO810890,1349.54
2026-07-03,ENG-060,99,2026-01-05 03:00:00,642.19,1597.22,1405.74,552.85,2388.1,9058.62,47.32,521.72,2388.07,8131.5,8.4465,394.0,0.072256,-0.08325,0.001536,Healthy,0,WO205712,2407.21
2026-07-03,ENG-060,100,2026-01-05 04:00:00,642.47,1584.03,1410.24,552.87,2388.07,9050.16,47.52,521.3,2388.07,8128.09,8.432,392.0,0.036288,-0.028879,0.00128,Healthy,0,WO547335,2795.96
2026-07-03,ENG-060,101,2026-01-05 05:00:00,642.69,1589.47,1409.94,553.8,2388.1,9049.1,47.38,521.54,2388.16,8132.45,8.442,393.0,0.031389,-0.065212,0.002641,Healthy,0,WO206633,2169.47
2026-07-03,ENG-060,102,2026-01-05 06:00:00,642.54,1589.79,1411.24,553.56,2388.09,9053.0,47.59,521.53,2388.12,8137.2,8.4548,393.0,0.044916,0.051266,0.000436,Healthy,0,WO449861,830.23
2026-07-03,ENG-060,103,2026-01-05 07:00:00,642.46,1585.24,1402.93,553.8,2388.05,9052.88,47.39,521.67,2388.05,8133.82,8.4332,394.0,0.041384,-0.352207,0.004265,Healthy,0,WO760033,1504.33
2026-07-03,ENG-060,104,2026-01-05 08:00:00,642.96,1586.23,1406.79,554.14,2388.07,9049.94,47.62,521.2,2388.08,8128.97,8.4736,394.0,0.031172,-0.063852,0.001943,Healthy,0,WO941699,2563.22
2026-07-03,ENG-060,105,2026-01-05 09:00:00,642.55,1592.95,1410.87,553.81,2388.1,9053.41,47.53,521.95,2388.12,8131.71,8.4121,392.0,0.053458,-0.071824,0.001692,Healthy,0,WO359727,
2026-07-03,ENG-060,106,2026-01-05 10:00:00,642.63,1590.06,1403.37,553.27,2388.07,9057.19,47.48,521.64,2388.08,8139.81,8.4546,392.0,0.067183,-0.142299,0.001601,Healthy,0,WO386895,1233.49
2026-07-03,ENG-060,107,2026-01-05 11:00:00,643.08,1591.61,1413.08,553.65,2388.08,9056.96,47.62,521.43,2388.11,8135.47,8.4281,392.0,0.042337,0.111488,0.001276,Healthy,0,WO387398,1230.69
2026-07-03,ENG-060,108,2026-01-05 12:00:00,642.26,1587.25,1406.84,553.61,2388.09,9051.7,47.53,521.41,2388.12,8134.93,8.4399,393.0,0.033145,-0.03733,0.001729,Healthy,0,WO690424,2227.26
2026-07-03,ENG-060,109,2026-01-05 13:00:00,642.58,1586.46,1404.69,553.82,2388.13,9054.61,47.55,520.81,2388.13,8140.65,8.4073,393.0,0.031663,-0.03947,0.000527,Healthy,0,WO908583,2456.13
2026-07-03,ENG-060,110,2026-01-05 14:00:00,642.62,1586.92,1408.63,553.34,2388.11,9056.86,47.54,521.98,2388.09,8132.44,8.4437,392.0,0.055428,-0.260184,0.000863,Healthy,0,WO774967,2046.24
2026-07-03,ENG-060,111,2026-01-05 15:00:00,642.56,1590.41,1408.88,553.51,2388.1,9050.45,47.57,521.74,2388.15,8132.41,8.3905,393.0,0.046721,-0.103789,0.003167,Healthy,0,WO450261,1560.04
2026-07-03,ENG-060,112,2026-01-05 16:00:00,641.98,1585.49,1404.36,553.78,2388.14,9055.09,47.42,521.91,2388.1,8142.39,8.4446,391.0,0.034161,-0.54159,0.001132,Healthy,0,WO221580,2029.12
2026-07-03,ENG-060,113,2026-01-05 17:00:00,642.54,1592.11,1406.83,554.16,2388.1,9050.64,47.58,521.11,2388.06,8136.32,8.4265,393.0,0.036429,-0.053458,0.001813,Healthy,0,WO771994,2072.32
2026-07-03,ENG-060,114,2026-01-05 18:00:00,642.17,1592.82,1406.86,553.54,2388.06,9058.25,47.45,521.93,2388.13,8133.98,8.4484,393.0,0.057347,-0.215782,0.001655,Healthy,0,WO700379,1660.89
2026-07-03,ENG-060,115,2026-01-05 19:00:00,642.3,1585.13,1405.01,553.84,2388.11,9055.52,47.41,521.33,2388.12,8133.7,8.4221,392.0,0.029566,-0.335264,0.001915,Healthy,0,WO563900,2311.93
2026-07-03,ENG-060,116,2026-01-05 20:00:00,642.51,1593.13,1406.79,553.6,2388.12,9050.34,47.42,521.7,2388.09,8134.91,8.4424,392.0,0.054033,-0.146748,0.000465,Healthy,0,WO725100,2580.5
2026-07-03,ENG-060,117,2026-01-05 21:00:00,642.43,1587.18,1412.25,553.94,2388.1,9052.91,47.46,521.77,2388.13,8132.32,8.4495,393.0,0.039863,-0.076593,0.000336,Healthy,0,WO235051,1852.04
2026-07-03,ENG-060,118,2026-01-05 22:00:00,642.99,1589.84,1407.99,553.42,2388.08,9058.07,47.44,521.99,2388.1,8136.1,8.4362,393.0,0.062878,-0.187575,0.000936,Warning,1,WO562739,5926.08
2026-07-03,ENG-060,119,2026-01-05 23:00:00,642.33,1589.36,1406.1,553.33,2388.09,9063.23,47.32,521.82,2388.1,8133.22,8.4436,393.0,0.055463,-0.229363,0.002762,Healthy,0,WO947706,808.94
2026-07-03,ENG-060,120,2026-01-06 00:00:00,642.8,1586.05,1403.31,553.53,2388.09,9056.06,47.5,521.31,2388.09,8134.9,8.4192,392.0,0.047923,-0.232076,0.00151,Healthy,0,WO870040,1478.55
2026-07-03,ENG-060,121,2026-01-06 01:00:00,643.16,1589.07,1413.56,553.61,2388.09,9057.0,47.6,521.34,2388.06,8142.73,8.4481,393.0,0.067576,0.01294,0.001558,Healthy,0,WO967092,474.32
2026-07-03,ENG-060,122,2026-01-06 02:00:00,643.07,1586.34,1410.8,553.01,2388.09,9056.93,47.62,521.07,2388.13,8135.92,8.4378,392.0,0.041408,0.099854,0.00198,Healthy,0,WO602359,1879.9
2026-07-03,ENG-060,123,2026-01-06 03:00:00,642.59,1596.05,1404.54,552.64,2388.09,9050.53,47.45,521.5,2388.09,8138.45,8.3962,391.0,0.066432,-0.025766,0.002689,Healthy,0,WO833938,1216.61
2026-07-03,ENG-060,124,2026-01-06 04:00:00,642.73,1582.71,1410.49,553.82,2388.09,9048.95,47.52,521.59,2388.14,8129.96,8.4122,393.0,0.021807,-0.069608,0.001012,Healthy,0,WO822412,153.94
2026-07-03,ENG-060,125,2026-01-06 05:00:00,642.6,1582.61,1412.39,553.02,2388.19,9055.38,47.43,521.44,2388.11,8131.96,8.433,395.0,-0.003877,0.139263,0.002288,Healthy,0,WO933622,583.41
2026-07-03,ENG-060,126,2026-01-06 06:00:00,642.77,1596.39,1405.76,552.89,2388.07,9059.21,47.67,521.25,2388.17,8135.22,8.4333,392.0,0.069691,0.043781,0.002901,Healthy,0,WO188823,1106.86
2026-07-03,ENG-060,127,2026-01-06 07:00:00,642.72,1589.48,1411.2,552.74,2388.13,9060.47,47.63,521.47,2388.13,8128.04,8.4423,395.0,0.01131,0.246306,0.001824,Warning,1,WO149707,14290.87
2026-07-03,ENG-060,128,2026-01-06 08:00:00,642.36,1592.29,1408.88,553.83,2388.1,9055.65,47.63,521.51,2388.09,8130.22,8.4393,393.0,0.059116,-0.190552,0.001587,Healthy,0,WO699150,2028.93
2026-07-03,ENG-060,129,2026-01-06 09:00:00,642.62,1597.1,1413.44,552.98,2388.12,9050.93,47.63,520.95,2388.1,8134.0,8.4941,392.0,0.017625,0.255571,0.002201,Healthy,0,WO565092,851.59
2026-07-03,ENG-060,130,2026-01-06 10:00:00,642.99,1586.18,1408.89,552.25,2388.07,9061.56,47.56,522.2,2388.12,8136.81,8.4699,394.0,0.071674,0.211956,0.002972,Healthy,0,WO885975,1716.05
2026-07-03,ENG-060,131,2026-01-06 11:00:00,642.42,1585.51,1406.57,553.88,2388.11,9054.59,47.64,520.97,2388.02,8131.13,8.4617,393.0,0.01991,0.029676,0.001335,Healthy,0,WO400122,241.19
2026-07-03,ENG-060,132,2026-01-06 12:00:00,642.07,1596.37,1407.2,553.4,2388.11,9054.53,47.4,521.19,2388.11,8136.44,8.4456,393.0,0.049448,-0.035842,0.002808,Healthy,0,WO465962,508.54
2026-07-03,ENG-060,133,2026-01-06 13:00:00,642.59,1589.46,1412.7,553.43,2388.15,9048.75,47.43,521.81,2388.12,8135.36,8.4297,393.0,0.036957,-0.067691,0.002148,Healthy,0,WO666316,285.96
